[trace 1500]: checking s[1][120],s[1][121],s[1][122],s[1][123] m = m0
[trace 1501]: m = m1, check ok
[trace 1502]: checking s[1][124],s[1][125],s[1][126],s[1][127] m = m0
[trace 1503]: m = m1, check ok
[trace 1504]: checking s[1][128],s[1][129],s[1][130],s[1][131] m = m0
[trace 1505]: m = m1, check ok
[trace 1506]: checking s[1][132],s[1][133],s[1][134],s[1][135] m = m0
[trace 1507]: m = m1, check ok
[trace 1508]: checking s[1][136],s[1][137],s[1][138],s[1][139] m = m0
[trace 1509]: m = m1, check ok
[trace 1510]: checking s[1][140],s[1][13],s[1][142],s[1][143] m = m1
[trace 1511]: m = m0, check ok
[trace 1512]: checking s[1][144],s[1][145],s[1][12],s[1][147] m = m0
[trace 1513]: m = m0, check ok
[trace 1514]: checking s[1][148],s[1][149],s[1][150],s[1][151] m = m1
[trace 1515]: m = m0, check ok
[trace 1516]: checking s[1][152],s[1][153],s[1][154],s[1][155] m = m0
[trace 1517]: m = m1, check ok
[trace 1518]: checking s[1][156],s[1][157],s[1][158],s[1][159] m = m1
[trace 1519]: m = m0, check ok
[trace 1520]: checking s[1][160],s[1][161],s[1][162],s[1][163] m = m1
[trace 1521]: m = m0, check ok
[trace 1522]: checking s[1][164],s[1][165],s[1][166],s[1][167] m = m1
[trace 1523]: m = m0, check ok
[trace 1524]: checking s[1][168],s[1][169],s[1][170],s[1][171] m = m1
[trace 1525]: m = m0, check ok
[trace 1526]: checking s[1][172],s[1][173],s[1][174],s[1][175] m = m1
[trace 1527]: m = m0, check ok
[trace 1528]: checking s[1][176],s[1][177],s[1][178],s[1][179] m = m1
[trace 1529]: m = m0, check ok
[trace 1530]: checking s[1][180],s[1][181],s[1][182],s[1][183] m = m0
[trace 1531]: m = m1, check ok
[trace 1532]: checking s[1][184],s[1][185],s[1][186],s[1][187] m = m1
[trace 1533]: m = m0, check ok
[trace 1534]: checking s[1][188],s[1][189],s[1][190],s[1][191] m = m0
[trace 1535]: m = m1, check ok
[trace 1536]: checking s[1][192],s[1][193],s[1][194],s[1][195] m = m0
[trace 1537]: m = m0, check ok
[trace 1538]: checking s[1][196],s[1][197],s[1][198],s[1][199] m = m0
[trace 1539]: m = m1, check ok
[trace 1540]: checking s[1][200],s[1][201],s[1][202],s[1][203] m = m0
[trace 1541]: m = m1, check ok
[trace 1542]: checking s[1][204],s[1][205],s[1][206],s[1][207] m = m0
[trace 1543]: m = m1, check ok
[trace 1544]: checking s[1][208],s[1][209],s[1][210],s[1][211] m = m1
[trace 1545]: m = m0, check ok
[trace 1546]: checking s[1][212],s[1][11],s[1][214],s[1][215] m = m1
[trace 1547]: m = m0, check ok
[trace 1548]: checking s[1][216],s[1][217],s[1][218],s[1][219] m = m1
[trace 1549]: m = m0, check ok
[trace 1550]: checking s[1][220],s[1][221],s[1][222],s[1][223] m = m1
[trace 1551]: m = m0, check ok
[trace 1552]: checking s[1][224],s[1][225],s[1][226],s[1][227] m = m0
[trace 1553]: m = m1, check ok
[trace 1554]: checking s[1][228],s[1][229],s[1][230],s[1][231] m = m1
[trace 1555]: m = m0, check ok
[trace 1556]: checking s[1][232],s[1][233],s[1][234],s[1][235] m = m1
[trace 1557]: m = m0, check ok
[trace 1558]: checking s[1][236],s[1][237],s[1][238],s[1][239] m = m1
[trace 1559]: m = m1, error found
[trace 1560]: checking s[1][28],s[1][241],s[1][242],s[1][243] m = m1
[trace 1561]: m = m0, check ok
[trace 1562]: checking s[1][244],s[1][245],s[1][246],s[1][247] m = m0
[trace 1563]: m = m1, check ok
[trace 1564]: checking s[1][248],s[1][249],s[1][250],s[1][251] m = m0
[trace 1565]: m = m1, check ok
[trace 1566]: checking s[1][252],s[1][253],s[1][254],s[1][255] m = m1
[trace 1567]: m = m0, check ok
[trace 1568]: recovering s[0][224], m = m0, branching...
[trace 1569]: recovering s[0][224], m = m0, branching...
[trace 1570]: recovering s[0][224], m = m1, recovered cof_value = 2
[trace 1571]: recovering s[0][225], m = m1, branching...
[trace 1572]: recovering s[0][225], m = m0, recovered cof_value = 0
[trace 1573]: recovering s[0][226], m = m1, branching...
[trace 1574]: recovering s[0][226], m = m0, recovered cof_value = 0
[trace 1575]: recovering s[0][227], m = m1, branching...
[trace 1576]: recovering s[0][227], m = m0, recovered cof_value = 0
[trace 1577]: recovering s[1][236], m = m1, branching...
[trace 1578]: recovering s[1][236], m = m1, branching...
[trace 1579]: recovering s[1][236], m = m1, branching...
[trace 1580]: recovering s[1][236], m = m0, recovered cof_value = -2
[trace 1581]: recovering s[1][237], m = m1, branching...
[trace 1582]: recovering s[1][237], m = m1, branching...
[trace 1583]: recovering s[1][237], m = m0, recovered cof_value = -1
[trace 1584]: recovering s[1][238], m = m1, branching...
[trace 1585]: recovering s[1][238], m = m0, recovered cof_value = 0
[trace 1586]: recovering s[1][239], m = m1, branching...
[trace 1587]: recovering s[1][239], m = m1, branching...
[trace 1588]: recovering s[1][239], m = m1, branching...
[trace 1589]: recovering s[1][239], m = m0, recovered cof_value = -2
